dteday,year_month,day_name,season,casual,registered,cnt
2012-04-17,2012-04,Tue,summer,52,187,239
2012-04-17,2012-04,Tue,summer,59,198,257
2012-04-17,2012-04,Tue,summer,91,217,308
2012-04-17,2012-04,Tue,summer,50,320,370
2012-04-17,2012-04,Tue,summer,108,673,781
2012-04-17,2012-04,Tue,summer,105,670,775
2012-04-17,2012-04,Tue,summer,73,464,537
2012-04-17,2012-04,Tue,summer,44,358,402
2012-04-17,2012-04,Tue,summer,37,260,297
2012-04-17,2012-04,Tue,summer,18,144,162
2012-04-17,2012-04,Tue,summer,10,72,82
2012-04-18,2012-04,Wed,summer,3,35,38
2012-04-18,2012-04,Wed,summer,1,13,14
2012-04-18,2012-04,Wed,summer,1,8,9
2012-04-18,2012-04,Wed,summer,0,6,6
2012-04-18,2012-04,Wed,summer,0,7,7
2012-04-18,2012-04,Wed,summer,0,34,34
2012-04-18,2012-04,Wed,summer,6,128,134
2012-04-18,2012-04,Wed,summer,10,408,418
2012-04-18,2012-04,Wed,summer,25,551,576
2012-04-18,2012-04,Wed,summer,20,245,265
2012-04-18,2012-04,Wed,summer,31,116,147
2012-04-18,2012-04,Wed,summer,14,105,119
2012-04-18,2012-04,Wed,summer,15,95,110
2012-04-18,2012-04,Wed,summer,13,51,64
2012-04-18,2012-04,Wed,summer,8,43,51
2012-04-18,2012-04,Wed,summer,10,88,98
2012-04-18,2012-04,Wed,summer,36,199,235
2012-04-18,2012-04,Wed,summer,46,442,488
2012-04-18,2012-04,Wed,summer,27,478,505
2012-04-18,2012-04,Wed,summer,26,342,368
2012-04-18,2012-04,Wed,summer,8,252,260
2012-04-18,2012-04,Wed,summer,24,165,189
2012-04-18,2012-04,Wed,summer,9,153,162
2012-04-18,2012-04,Wed,summer,14,56,70
2012-04-19,2012-04,Thu,summer,5,20,25
2012-04-19,2012-04,Thu,summer,2,11,13
2012-04-19,2012-04,Thu,summer,2,4,6
2012-04-19,2012-04,Thu,summer,1,3,4
2012-04-19,2012-04,Thu,summer,0,4,4
2012-04-19,2012-04,Thu,summer,0,30,30
2012-04-19,2012-04,Thu,summer,4,116,120
2012-04-19,2012-04,Thu,summer,15,391,406
2012-04-19,2012-04,Thu,summer,26,651,677
2012-04-19,2012-04,Thu,summer,31,270,301
2012-04-19,2012-04,Thu,summer,46,143,189
2012-04-19,2012-04,Thu,summer,46,183,229
2012-04-19,2012-04,Thu,summer,51,213,264
2012-04-19,2012-04,Thu,summer,52,186,238
2012-04-19,2012-04,Thu,summer,54,183,237
2012-04-19,2012-04,Thu,summer,66,196,262
2012-04-19,2012-04,Thu,summer,63,324,387
2012-04-19,2012-04,Thu,summer,85,663,748
2012-04-19,2012-04,Thu,summer,99,677,776
2012-04-19,2012-04,Thu,summer,70,516,586
2012-04-19,2012-04,Thu,summer,52,352,404
2012-04-19,2012-04,Thu,summer,27,240,267
2012-04-19,2012-04,Thu,summer,29,219,248
2012-04-19,2012-04,Thu,summer,20,124,144
2012-04-20,2012-04,Fri,summer,5,59,64
2012-04-20,2012-04,Fri,summer,3,22,25
2012-04-20,2012-04,Fri,summer,3,18,21
2012-04-20,2012-04,Fri,summer,1,9,10
2012-04-20,2012-04,Fri,summer,0,3,3
2012-04-20,2012-04,Fri,summer,1,24,25
2012-04-20,2012-04,Fri,summer,8,105,113
2012-04-20,2012-04,Fri,summer,9,350,359
2012-04-20,2012-04,Fri,summer,32,668,700
2012-04-20,2012-04,Fri,summer,30,329,359
2012-04-20,2012-04,Fri,summer,67,170,237
2012-04-20,2012-04,Fri,summer,64,190,254
2012-04-20,2012-04,Fri,summer,102,260,362
2012-04-20,2012-04,Fri,summer,105,276,381
2012-04-20,2012-04,Fri,summer,156,238,394
2012-04-20,2012-04,Fri,summer,145,262,407
2012-04-20,2012-04,Fri,summer,151,429,580
2012-04-20,2012-04,Fri,summer,122,697,819
2012-04-20,2012-04,Fri,summer,110,558,668
2012-04-20,2012-04,Fri,summer,82,410,492
2012-04-20,2012-04,Fri,summer,52,289,341
2012-04-20,2012-04,Fri,summer,35,252,287
2012-04-20,2012-04,Fri,summer,26,176,202
2012-04-20,2012-04,Fri,summer,31,156,187
2012-04-21,2012-04,Sat,summer,31,111,142
2012-04-21,2012-04,Sat,summer,24,64,88
2012-04-21,2012-04,Sat,summer,12,69,81
2012-04-21,2012-04,Sat,summer,4,25,29
2012-04-21,2012-04,Sat,summer,0,9,9
2012-04-21,2012-04,Sat,summer,0,1,1
2012-04-21,2012-04,Sat,summer,10,21,31
2012-04-21,2012-04,Sat,summer,21,55,76
2012-04-21,2012-04,Sat,summer,52,149,201
2012-04-21,2012-04,Sat,summer,115,216,331
2012-04-21,2012-04,Sat,summer,183,299,482
2012-04-21,2012-04,Sat,summer,260,348,608
2012-04-21,2012-04,Sat,summer,262,378,640
2012-04-21,2012-04,Sat,summer,291,358,649
2012-04-21,2012-04,Sat,summer,278,331,609
2012-04-21,2012-04,Sat,summer,267,361,628
2012-04-21,2012-04,Sat,summer,267,372,639
2012-04-21,2012-04,Sat,summer,259,309,568
2012-04-21,2012-04,Sat,summer,133,283,416
2012-04-21,2012-04,Sat,summer,9,45,54
2012-04-21,2012-04,Sat,summer,5,34,39
2012-04-21,2012-04,Sat,summer,20,82,102
2012-04-21,2012-04,Sat,summer,20,90,110
2012-04-21,2012-04,Sat,summer,18,73,91
2012-04-22,2012-04,Sun,summer,32,85,117
2012-04-22,2012-04,Sun,summer,10,63,73
2012-04-22,2012-04,Sun,summer,7,49,56
2012-04-22,2012-04,Sun,summer,7,33,40
2012-04-22,2012-04,Sun,summer,0,7,7
2012-04-22,2012-04,Sun,summer,0,6,6
2012-04-22,2012-04,Sun,summer,6,6,12
2012-04-22,2012-04,Sun,summer,2,22,24
2012-04-22,2012-04,Sun,summer,8,43,51
2012-04-22,2012-04,Sun,summer,8,71,79
2012-04-22,2012-04,Sun,summer,11,57,68
2012-04-22,2012-04,Sun,summer,7,70,77
2012-04-22,2012-04,Sun,summer,5,56,61
2012-04-22,2012-04,Sun,summer,5,47,52
2012-04-22,2012-04,Sun,summer,3,50,53
2012-04-22,2012-04,Sun,summer,0,38,38
2012-04-22,2012-04,Sun,summer,4,32,36
2012-04-22,2012-04,Sun,summer,2,25,27
2012-04-22,2012-04,Sun,summer,1,38,39
2012-04-22,2012-04,Sun,summer,1,34,35
2012-04-22,2012-04,Sun,summer,1,34,35
2012-04-22,2012-04,Sun,summer,0,11,11
2012-04-22,2012-04,Sun,summer,0,13,13
2012-04-22,2012-04,Sun,summer,0,17,17
2012-04-23,2012-04,Mon,summer,0,6,6
2012-04-23,2012-04,Mon,summer,1,1,2
2012-04-23,2012-04,Mon,summer,1,3,4
2012-04-23,2012-04,Mon,summer,0,1,1
2012-04-23,2012-04,Mon,summer,0,3,3
2012-04-23,2012-04,Mon,summer,0,14,14
2012-04-23,2012-04,Mon,summer,2,43,45
2012-04-23,2012-04,Mon,summer,1,206,207
2012-04-23,2012-04,Mon,summer,11,471,482
2012-04-23,2012-04,Mon,summer,17,255,272
2012-04-23,2012-04,Mon,summer,12,88,100
2012-04-23,2012-04,Mon,summer,10,91,101
2012-04-23,2012-04,Mon,summer,12,117,129
2012-04-23,2012-04,Mon,summer,9,98,107
2012-04-23,2012-04,Mon,summer,12,102,114
2012-04-23,2012-04,Mon,summer,11,101,112
2012-04-23,2012-04,Mon,summer,10,93,103
2012-04-23,2012-04,Mon,summer,13,219,232
2012-04-23,2012-04,Mon,summer,10,369,379
2012-04-23,2012-04,Mon,summer,11,287,298
2012-04-23,2012-04,Mon,summer,17,186,203
2012-04-23,2012-04,Mon,summer,7,145,152
2012-04-23,2012-04,Mon,summer,18,71,89
2012-04-23,2012-04,Mon,summer,10,49,59
2012-04-24,2012-04,Tue,summer,0,13,13
2012-04-24,2012-04,Tue,summer,1,6,7
2012-04-24,2012-04,Tue,summer,0,3,3
2012-04-24,2012-04,Tue,summer,0,2,2
2012-04-24,2012-04,Tue,summer,0,3,3
2012-04-24,2012-04,Tue,summer,0,22,22
2012-04-24,2012-04,Tue,summer,3,117,120
2012-04-24,2012-04,Tue,summer,3,387,390
2012-04-24,2012-04,Tue,summer,12,599,611
2012-04-24,2012-04,Tue,summer,6,302,308
2012-04-24,2012-04,Tue,summer,33,129,162
2012-04-24,2012-04,Tue,summer,27,157,184
2012-04-24,2012-04,Tue,summer,36,188,224
2012-04-24,2012-04,Tue,summer,35,189,224
2012-04-24,2012-04,Tue,summer,50,166,216
2012-04-24,2012-04,Tue,summer,60,176,236
2012-04-24,2012-04,Tue,summer,54,308,362
2012-04-24,2012-04,Tue,summer,72,619,691
2012-04-24,2012-04,Tue,summer,52,580,632
2012-04-24,2012-04,Tue,summer,33,449,482
2012-04-24,2012-04,Tue,summer,16,269,285
2012-04-24,2012-04,Tue,summer,13,213,226
2012-04-24,2012-04,Tue,summer,8,149,157
2012-04-24,2012-04,Tue,summer,4,69,73
2012-04-25,2012-04,Wed,summer,13,23,36
2012-04-25,2012-04,Wed,summer,8,17,25
2012-04-25,2012-04,Wed,summer,1,6,7
2012-04-25,2012-04,Wed,summer,0,3,3
2012-04-25,2012-04,Wed,summer,0,6,6
2012-04-25,2012-04,Wed,summer,0,24,24
2012-04-25,2012-04,Wed,summer,3,103,106
2012-04-25,2012-04,Wed,summer,13,376,389
2012-04-25,2012-04,Wed,summer,20,634,654
2012-04-25,2012-04,Wed,summer,33,288,321
2012-04-25,2012-04,Wed,summer,44,138,182
2012-04-25,2012-04,Wed,summer,42,177,219
2012-04-25,2012-04,Wed,summer,49,220,269
2012-04-25,2012-04,Wed,summer,35,193,228
2012-04-25,2012-04,Wed,summer,47,176,223
2012-04-25,2012-04,Wed,summer,47,182,229
2012-04-25,2012-04,Wed,summer,49,327,376
2012-04-25,2012-04,Wed,summer,68,664,732
2012-04-25,2012-04,Wed,summer,60,649,709
2012-04-25,2012-04,Wed,summer,42,501,543
2012-04-25,2012-04,Wed,summer,22,358,380
2012-04-25,2012-04,Wed,summer,27,212,239
2012-04-25,2012-04,Wed,summer,22,170,192
2012-04-25,2012-04,Wed,summer,10,94,104
2012-04-26,2012-04,Thu,summer,1,42,43
2012-04-26,2012-04,Thu,summer,1,22,23
2012-04-26,2012-04,Thu,summer,3,10,13
2012-04-26,2012-04,Thu,summer,1,5,6
2012-04-26,2012-04,Thu,summer,1,2,3
2012-04-26,2012-04,Thu,summer,0,17,17
2012-04-26,2012-04,Thu,summer,5,122,127
2012-04-26,2012-04,Thu,summer,3,222,225
2012-04-26,2012-04,Thu,summer,4,358,362
2012-04-26,2012-04,Thu,summer,12,189,201
2012-04-26,2012-04,Thu,summer,14,125,139
2012-04-26,2012-04,Thu,summer,16,135,151
2012-04-26,2012-04,Thu,summer,24,180,204
2012-04-26,2012-04,Thu,summer,19,178,197
2012-04-26,2012-04,Thu,summer,37,132,169
2012-04-26,2012-04,Thu,summer,39,165,204
2012-04-26,2012-04,Thu,summer,37,281,318
2012-04-26,2012-04,Thu,summer,49,565,614
2012-04-26,2012-04,Thu,summer,75,589,664
2012-04-26,2012-04,Thu,summer,57,407,464
2012-04-26,2012-04,Thu,summer,23,314,337
2012-04-26,2012-04,Thu,summer,28,222,250
2012-04-26,2012-04,Thu,summer,20,163,183
2012-04-26,2012-04,Thu,summer,6,106,112
2012-04-27,2012-04,Fri,summer,12,61,73
2012-04-27,2012-04,Fri,summer,3,32,35
2012-04-27,2012-04,Fri,summer,4,18,22
2012-04-27,2012-04,Fri,summer,1,2,3
2012-04-27,2012-04,Fri,summer,0,6,6
2012-04-27,2012-04,Fri,summer,0,19,19
2012-04-27,2012-04,Fri,summer,5,115,120
2012-04-27,2012-04,Fri,summer,10,305,315
2012-04-27,2012-04,Fri,summer,17,575,592
2012-04-27,2012-04,Fri,summer,42,292,334
2012-04-27,2012-04,Fri,summer,64,172,236
2012-04-27,2012-04,Fri,summer,47,186,233
2012-04-27,2012-04,Fri,summer,63,244,307
2012-04-27,2012-04,Fri,summer,94,212,306
2012-04-27,2012-04,Fri,summer,94,206,300
2012-04-27,2012-04,Fri,summer,101,223,324
2012-04-27,2012-04,Fri,summer,105,335,440
2012-04-27,2012-04,Fri,summer,89,613,702
2012-04-27,2012-04,Fri,summer,94,560,654
2012-04-27,2012-04,Fri,summer,62,379,441
2012-04-27,2012-04,Fri,summer,49,240,289
2012-04-27,2012-04,Fri,summer,23,185,208
2012-04-27,2012-04,Fri,summer,24,134,158
2012-04-27,2012-04,Fri,summer,11,105,116
2012-04-28,2012-04,Sat,summer,4,99,103
2012-04-28,2012-04,Sat,summer,7,60,67
2012-04-28,2012-04,Sat,summer,8,49,57
2012-04-28,2012-04,Sat,summer,3,23,26
2012-04-28,2012-04,Sat,summer,0,2,2
2012-04-28,2012-04,Sat,summer,2,3,5
2012-04-28,2012-04,Sat,summer,10,18,28
2012-04-28,2012-04,Sat,summer,10,45,55
2012-04-28,2012-04,Sat,summer,24,134,158
2012-04-28,2012-04,Sat,summer,45,169,214
2012-04-28,2012-04,Sat,summer,60,231,291
2012-04-28,2012-04,Sat,summer,96,262,358
2012-04-28,2012-04,Sat,summer,105,276,381
2012-04-28,2012-04,Sat,summer,120,269,389
2012-04-28,2012-04,Sat,summer,147,293,440
2012-04-28,2012-04,Sat,summer,148,260,408
2012-04-28,2012-04,Sat,summer,132,244,376
2012-04-28,2012-04,Sat,summer,98,224,322
2012-04-28,2012-04,Sat,summer,17,73,90
2012-04-28,2012-04,Sat,summer,29,110,139
2012-04-28,2012-04,Sat,summer,21,81,102
2012-04-28,2012-04,Sat,summer,12,72,84
2012-04-28,2012-04,Sat,summer,17,66,83
2012-04-28,2012-04,Sat,summer,5,37,42
2012-04-29,2012-04,Sun,summer,0,36,36
2012-04-29,2012-04,Sun,summer,5,37,42
2012-04-29,2012-04,Sun,summer,4,36,40
2012-04-29,2012-04,Sun,summer,2,14,16
2012-04-29,2012-04,Sun,summer,0,4,4
2012-04-29,2012-04,Sun,summer,0,6,6
2012-04-29,2012-04,Sun,summer,1,6,7
2012-04-29,2012-04,Sun,summer,7,20,27
2012-04-29,2012-04,Sun,summer,26,81,107
2012-04-29,2012-04,Sun,summer,52,133,185
2012-04-29,2012-04,Sun,summer,127,253,380
2012-04-29,2012-04,Sun,summer,128,283,411
2012-04-29,2012-04,Sun,summer,223,361,584
2012-04-29,2012-04,Sun,summer,226,369,595
2012-04-29,2012-04,Sun,summer,281,372,653
2012-04-29,2012-04,Sun,summer,279,324,603
2012-04-29,2012-04,Sun,summer,240,347,587
2012-04-29,2012-04,Sun,summer,188,334,522
2012-04-29,2012-04,Sun,summer,164,323,487
2012-04-29,2012-04,Sun,summer,128,247,375
2012-04-29,2012-04,Sun,summer,45,198,243
2012-04-29,2012-04,Sun,summer,65,139,204
2012-04-29,2012-04,Sun,summer,23,85,108
2012-04-29,2012-04,Sun,summer,15,67,82
2012-04-30,2012-04,Mon,summer,12,36,48
2012-04-30,2012-04,Mon,summer,9,15,24
2012-04-30,2012-04,Mon,summer,3,5,8
2012-04-30,2012-04,Mon,summer,0,4,4
2012-04-30,2012-04,Mon,summer,0,2,2
2012-04-30,2012-04,Mon,summer,1,19,20
2012-04-30,2012-04,Mon,summer,2,121,123
2012-04-30,2012-04,Mon,summer,6,343,349
2012-04-30,2012-04,Mon,summer,17,579,596
2012-04-30,2012-04,Mon,summer,29,239,268
2012-04-30,2012-04,Mon,summer,41,116,157
2012-04-30,2012-04,Mon,summer,52,111,163
2012-04-30,2012-04,Mon,summer,45,180,225
2012-04-30,2012-04,Mon,summer,48,199,247
2012-04-30,2012-04,Mon,summer,56,162,218
2012-04-30,2012-04,Mon,summer,55,176,231
2012-04-30,2012-04,Mon,summer,44,303,347
2012-04-30,2012-04,Mon,summer,66,617,683
2012-04-30,2012-04,Mon,summer,53,611,664
2012-04-30,2012-04,Mon,summer,51,420,471
2012-04-30,2012-04,Mon,summer,28,281,309
2012-04-30,2012-04,Mon,summer,26,195,221
2012-04-30,2012-04,Mon,summer,11,123,134
2012-04-30,2012-04,Mon,summer,10,50,60
2012-05-01,2012-05,Tue,summer,7,28,35
2012-05-01,2012-05,Tue,summer,0,21,21
2012-05-01,2012-05,Tue,summer,1,7,8
2012-05-01,2012-05,Tue,summer,1,2,3
2012-05-01,2012-05,Tue,summer,1,7,8
2012-05-01,2012-05,Tue,summer,0,17,17
2012-05-01,2012-05,Tue,summer,2,24,26
2012-05-01,2012-05,Tue,summer,8,161,169
2012-05-01,2012-05,Tue,summer,19,538,557
2012-05-01,2012-05,Tue,summer,18,331,349
2012-05-01,2012-05,Tue,summer,30,144,174
2012-05-01,2012-05,Tue,summer,50,179,229
2012-05-01,2012-05,Tue,summer,41,228,269
2012-05-01,2012-05,Tue,summer,41,208,249
2012-05-01,2012-05,Tue,summer,37,167,204
2012-05-01,2012-05,Tue,summer,48,186,234
2012-05-01,2012-05,Tue,summer,41,313,354
2012-05-01,2012-05,Tue,summer,65,616,681
2012-05-01,2012-05,Tue,summer,81,662,743
2012-05-01,2012-05,Tue,summer,58,429,487
2012-05-01,2012-05,Tue,summer,36,299,335
2012-05-01,2012-05,Tue,summer,31,251,282
2012-05-01,2012-05,Tue,summer,21,190,211
2012-05-01,2012-05,Tue,summer,16,79,95
2012-05-02,2012-05,Wed,summer,4,43,47
2012-05-02,2012-05,Wed,summer,8,7,15
2012-05-02,2012-05,Wed,summer,7,9,16
2012-05-02,2012-05,Wed,summer,0,6,6
2012-05-02,2012-05,Wed,summer,2,2,4
2012-05-02,2012-05,Wed,summer,2,31,33
2012-05-02,2012-05,Wed,summer,3,117,120
2012-05-02,2012-05,Wed,summer,14,344,358
2012-05-02,2012-05,Wed,summer,26,640,666
2012-05-02,2012-05,Wed,summer,26,289,315
2012-05-02,2012-05,Wed,summer,28,147,175
2012-05-02,2012-05,Wed,summer,39,145,184
2012-05-02,2012-05,Wed,summer,35,210,245
2012-05-02,2012-05,Wed,summer,49,179,228
2012-05-02,2012-05,Wed,summer,51,189,240
2012-05-02,2012-05,Wed,summer,52,204,256
2012-05-02,2012-05,Wed,summer,54,313,367
2012-05-02,2012-05,Wed,summer,70,659,729
2012-05-02,2012-05,Wed,summer,43,770,813
2012-05-02,2012-05,Wed,summer,43,461,504
2012-05-02,2012-05,Wed,summer,42,296,338
2012-05-02,2012-05,Wed,summer,21,218,239
2012-05-02,2012-05,Wed,summer,27,146,173
2012-05-02,2012-05,Wed,summer,21,77,98
2012-05-03,2012-05,Thu,summer,15,75,90
2012-05-03,2012-05,Thu,summer,9,15,24
2012-05-03,2012-05,Thu,summer,4,13,17
2012-05-03,2012-05,Thu,summer,2,4,6
2012-05-03,2012-05,Thu,summer,0,2,2
2012-05-03,2012-05,Thu,summer,1,20,21
2012-05-03,2012-05,Thu,summer,8,128,136
2012-05-03,2012-05,Thu,summer,8,376,384
2012-05-03,2012-05,Thu,summer,19,608,627
2012-05-03,2012-05,Thu,summer,25,279,304
2012-05-03,2012-05,Thu,summer,36,132,168
2012-05-03,2012-05,Thu,summer,34,167,201
2012-05-03,2012-05,Thu,summer,64,237,301
2012-05-03,2012-05,Thu,summer,48,217,265
2012-05-03,2012-05,Thu,summer,33,171,204
2012-05-03,2012-05,Thu,summer,63,220,283
2012-05-03,2012-05,Thu,summer,45,325,370
2012-05-03,2012-05,Thu,summer,87,617,704
2012-05-03,2012-05,Thu,summer,64,642,706
2012-05-03,2012-05,Thu,summer,55,467,522
2012-05-03,2012-05,Thu,summer,52,368,420
2012-05-03,2012-05,Thu,summer,42,257,299
2012-05-03,2012-05,Thu,summer,29,217,246
2012-05-03,2012-05,Thu,summer,21,100,121
2012-05-04,2012-05,Fri,summer,19,70,89
2012-05-04,2012-05,Fri,summer,15,33,48
2012-05-04,2012-05,Fri,summer,0,11,11
2012-05-04,2012-05,Fri,summer,0,14,14
2012-05-04,2012-05,Fri,summer,0,4,4
2012-05-04,2012-05,Fri,summer,0,24,24
2012-05-04,2012-05,Fri,summer,8,127,135
2012-05-04,2012-05,Fri,summer,9,347,356
2012-05-04,2012-05,Fri,summer,34,584,618
2012-05-04,2012-05,Fri,summer,32,262,294
2012-05-04,2012-05,Fri,summer,45,154,199
2012-05-04,2012-05,Fri,summer,77,181,258
2012-05-04,2012-05,Fri,summer,46,125,171
2012-05-04,2012-05,Fri,summer,71,207,278
2012-05-04,2012-05,Fri,summer,83,159,242
2012-05-04,2012-05,Fri,summer,103,240,343
2012-05-04,2012-05,Fri,summer,82,358,440
2012-05-04,2012-05,Fri,summer,96,547,643
2012-05-04,2012-05,Fri,summer,77,564,641
2012-05-04,2012-05,Fri,summer,64,388,452
2012-05-04,2012-05,Fri,summer,58,255,313
2012-05-04,2012-05,Fri,summer,49,186,235
2012-05-04,2012-05,Fri,summer,50,182,232
2012-05-04,2012-05,Fri,summer,51,205,256
2012-05-05,2012-05,Sat,summer,42,111,153
2012-05-05,2012-05,Sat,summer,28,79,107
2012-05-05,2012-05,Sat,summer,24,51,75
2012-05-05,2012-05,Sat,summer,11,21,32
2012-05-05,2012-05,Sat,summer,0,9,9
2012-05-05,2012-05,Sat,summer,8,14,22
2012-05-05,2012-05,Sat,summer,9,33,42
2012-05-05,2012-05,Sat,summer,8,79,87
2012-05-05,2012-05,Sat,summer,42,155,197
2012-05-05,2012-05,Sat,summer,61,223,284
2012-05-05,2012-05,Sat,summer,148,284,432
2012-05-05,2012-05,Sat,summer,221,354,575
2012-05-05,2012-05,Sat,summer,220,330,550
2012-05-05,2012-05,Sat,summer,217,307,524
2012-05-05,2012-05,Sat,summer,187,241,428
2012-05-05,2012-05,Sat,summer,241,300,541
2012-05-05,2012-05,Sat,summer,230,310,540
2012-05-05,2012-05,Sat,summer,204,298,502
2012-05-05,2012-05,Sat,summer,156,278,434
2012-05-05,2012-05,Sat,summer,151,254,405
2012-05-05,2012-05,Sat,summer,100,209,309
2012-05-05,2012-05,Sat,summer,86,183,269
2012-05-05,2012-05,Sat,summer,67,150,217
2012-05-05,2012-05,Sat,summer,35,114,149
2012-05-06,2012-05,Sun,summer,23,111,134
2012-05-06,2012-05,Sun,summer,37,84,121
2012-05-06,2012-05,Sun,summer,29,64,93
2012-05-06,2012-05,Sun,summer,9,19,28
2012-05-06,2012-05,Sun,summer,9,7,16
2012-05-06,2012-05,Sun,summer,1,10,11
2012-05-06,2012-05,Sun,summer,3,14,17
2012-05-06,2012-05,Sun,summer,5,31,36
2012-05-06,2012-05,Sun,summer,23,91,114
2012-05-06,2012-05,Sun,summer,63,128,191
2012-05-06,2012-05,Sun,summer,112,221,333
2012-05-06,2012-05,Sun,summer,144,270,414
2012-05-06,2012-05,Sun,summer,207,351,558
2012-05-06,2012-05,Sun,summer,197,368,565
2012-05-06,2012-05,Sun,summer,226,292,518
2012-05-06,2012-05,Sun,summer,229,342,571
2012-05-06,2012-05,Sun,summer,181,363,544
2012-05-06,2012-05,Sun,summer,195,316,511
2012-05-06,2012-05,Sun,summer,131,332,463
2012-05-06,2012-05,Sun,summer,117,266,383
2012-05-06,2012-05,Sun,summer,73,203,276
2012-05-06,2012-05,Sun,summer,55,148,203
2012-05-06,2012-05,Sun,summer,44,113,157
2012-05-06,2012-05,Sun,summer,22,80,102
2012-05-07,2012-05,Mon,summer,13,21,34
2012-05-07,2012-05,Mon,summer,1,8,9
2012-05-07,2012-05,Mon,summer,1,5,6
2012-05-07,2012-05,Mon,summer,2,3,5
2012-05-07,2012-05,Mon,summer,0,2,2
2012-05-07,2012-05,Mon,summer,2,21,23
2012-05-07,2012-05,Mon,summer,8,134,142
2012-05-07,2012-05,Mon,summer,18,367,385
2012-05-07,2012-05,Mon,summer,31,608,639
2012-05-07,2012-05,Mon,summer,61,289,350
2012-05-07,2012-05,Mon,summer,62,128,190
2012-05-07,2012-05,Mon,summer,64,149,213
2012-05-07,2012-05,Mon,summer,74,189,263
2012-05-07,2012-05,Mon,summer,75,197,272
2012-05-07,2012-05,Mon,summer,59,180,239
2012-05-07,2012-05,Mon,summer,76,186,262
2012-05-07,2012-05,Mon,summer,68,320,388
2012-05-07,2012-05,Mon,summer,102,667,769
2012-05-07,2012-05,Mon,summer,78,602,680
2012-05-07,2012-05,Mon,summer,83,463,546
2012-05-07,2012-05,Mon,summer,46,277,323
2012-05-07,2012-05,Mon,summer,37,210,247
2012-05-07,2012-05,Mon,summer,26,147,173
2012-05-07,2012-05,Mon,summer,21,92,113
2012-05-08,2012-05,Tue,summer,10,28,38
2012-05-08,2012-05,Tue,summer,6,3,9
2012-05-08,2012-05,Tue,summer,9,7,16
2012-05-08,2012-05,Tue,summer,2,4,6
2012-05-08,2012-05,Tue,summer,0,5,5
2012-05-08,2012-05,Tue,summer,0,20,20
2012-05-08,2012-05,Tue,summer,7,158,165
2012-05-08,2012-05,Tue,summer,21,442,463
2012-05-08,2012-05,Tue,summer,36,605,641
2012-05-08,2012-05,Tue,summer,37,258,295
2012-05-08,2012-05,Tue,summer,46,111,157
2012-05-08,2012-05,Tue,summer,60,157,217
2012-05-08,2012-05,Tue,summer,60,203,263
2012-05-08,2012-05,Tue,summer,53,166,219
2012-05-08,2012-05,Tue,summer,8,63,71
2012-05-08,2012-05,Tue,summer,40,94,134
2012-05-08,2012-05,Tue,summer,54,335,389
2012-05-08,2012-05,Tue,summer,77,640,717
2012-05-08,2012-05,Tue,summer,69,641,710
2012-05-08,2012-05,Tue,summer,59,399,458
2012-05-08,2012-05,Tue,summer,40,262,302
2012-05-08,2012-05,Tue,summer,21,202,223
2012-05-08,2012-05,Tue,summer,13,134,147
2012-05-08,2012-05,Tue,summer,10,53,63
2012-05-09,2012-05,Wed,summer,8,27,35
2012-05-09,2012-05,Wed,summer,3,11,14
2012-05-09,2012-05,Wed,summer,0,1,1
2012-05-09,2012-05,Wed,summer,0,2,2
2012-05-09,2012-05,Wed,summer,0,5,5
2012-05-09,2012-05,Wed,summer,1,27,28
2012-05-09,2012-05,Wed,summer,5,121,126
2012-05-09,2012-05,Wed,summer,17,401,418
2012-05-09,2012-05,Wed,summer,28,594,622
2012-05-09,2012-05,Wed,summer,40,285,325
2012-05-09,2012-05,Wed,summer,40,113,153
2012-05-09,2012-05,Wed,summer,45,156,201
2012-05-09,2012-05,Wed,summer,58,222,280
2012-05-09,2012-05,Wed,summer,50,216,266
2012-05-09,2012-05,Wed,summer,68,175,243
2012-05-09,2012-05,Wed,summer,68,191,259
2012-05-09,2012-05,Wed,summer,68,289,357
2012-05-09,2012-05,Wed,summer,76,629,705
2012-05-09,2012-05,Wed,summer,23,349,372
2012-05-09,2012-05,Wed,summer,2,96,98
2012-05-09,2012-05,Wed,summer,3,48,51
2012-05-09,2012-05,Wed,summer,4,30,34
2012-05-09,2012-05,Wed,summer,5,62,67
2012-05-09,2012-05,Wed,summer,8,47,55
2012-05-10,2012-05,Thu,summer,2,31,33
